"times","results"
1,649903
2,644988
3,643159
4,641391
5,637666
6,637529
7,633603
8,633555
9,633545
10,633456
11,633264
12,633182
13,632673
14,632631
15,631745
16,631745
17,631348
18,631148
19,631148
20,631066
21,631066
22,631066
23,631066
24,631066
25,631066
26,631066
27,631066
28,631066
29,631066
30,631066
31,631066
32,631066
33,631066
34,631066
35,631066
36,631066
37,631066
38,631066
39,631066
40,631066
41,631066
42,631066
43,631066
44,631066
45,631066
46,631066
47,631066
48,631066
49,631066
50,631066
51,631066
52,631066
53,631066
54,631066
55,631066
56,631066
57,631066
58,631066
59,631066
60,631066
61,630522
62,629802
63,629802
64,629567
65,629553
66,629553
67,629553
68,629553
69,629553
70,629553
71,629553
72,629553
73,629553
74,629553
75,629553
76,629553
77,629553
78,629553
79,629553
80,629553
81,629553
82,629553
83,629553
84,629553
85,629553
86,629553
87,629553
88,629553
89,629553
90,629553
91,629553
92,629553
93,629553
94,629553
95,629553
96,629553
97,629553
98,629553
99,629553
100,629553
101,629553
102,629553
103,629553
104,629553
105,629553
106,629553
107,629553
108,629553
109,629553
110,629553
111,629553
112,629553
113,629553
114,629553
115,629553
116,629553
117,629553
118,629553
119,629553
120,629553
121,629553
122,629553
123,629553
124,629553
125,629553
126,629553
127,629553
128,629553
129,629553
130,629553
131,629553
132,629553
133,629553
134,629553
135,629553
136,629553
137,629553
138,629553
139,629553
140,629553
141,629553
142,629553
143,629553
144,629553
145,629553
146,629553
147,629553
148,629553
149,629553
150,629553
151,629553
152,629553
153,629553
154,629553
155,629553
156,629553
157,629553
158,629553
159,629553
160,629553
161,629553
162,629553
163,629553
164,629553
165,629553
166,629553
167,629553
168,629553
169,629553
170,629553
171,629553
172,629553
173,629553
174,629553
175,629553
176,629553
177,629553
178,629553
179,629553
180,629553
181,629553
182,629553
183,629553
184,629553
185,629553
186,629553
187,629553
188,629553
189,629553
190,629553
191,629553
192,629553
193,629553
194,629553
195,629553
196,629553
197,629553
198,629553
199,629553
200,629553
201,629553
202,629553
203,629553
204,629553
205,629553
206,629553
207,629553
208,629553
209,629553
210,629553
211,629553
212,629553
213,629553
214,629553
215,629553
216,629553
217,629553
218,629553
219,629553
220,629553
221,629553
222,629553
223,629553
224,629553
225,629553
226,629553
227,629553
228,629553
229,629553
230,629553
231,629553
232,629553
233,629553
234,629553
235,629553
236,629553
237,629553
238,629553
239,629553
240,629553
241,629553
242,629553
243,629553
244,629553
245,629553
246,629553
247,629553
248,629553
249,629553
250,629553
251,629553
252,629553
253,629553
254,629553
255,629553
256,629553
257,629553
258,629553
259,629553
260,629553
261,629553
262,629553
263,629553
264,629553
265,629553
266,629553
267,629553
268,629553
269,629553
270,629553
271,629553
272,629553
273,629553
274,629553
275,629553
276,629553
277,629553
278,629553
279,629553
280,629553
281,629553
282,629553
283,629553
284,629553
285,629553
286,629553
287,629553
288,629553
289,629553
290,629553
291,629553
292,629553
293,629553
294,629553
295,629553
296,629553
297,629553
298,629553
299,629553
300,629553
301,629553
302,629553
303,629553
304,629553
305,629553
306,629553
307,629553
308,629553
309,629553
310,629553
311,629553
312,629553
313,629553
314,629553
315,629553
316,629553
317,629553
318,629553
319,629553
320,629553
321,629553
322,629553
323,629553
324,629553
325,629553
326,629553
327,629553
328,629553
329,629553
330,629553
331,629553
332,629553
333,629553
334,629553
335,629553
336,629553
337,629553
338,629553
339,629553
340,629553
341,629553
342,629553
343,629553
344,629553
345,629553
346,629553
347,629553
348,629553
349,629553
350,629553
351,629553
352,629553
353,629553
354,629553
355,629553
356,629553
357,629553
358,629553
359,629553
360,629553
361,629553
362,629553
363,629553
364,629553
365,628643
366,628623
367,628100
368,628100
369,627967
370,627679
371,627679
372,627661
373,627571
374,627571
375,627422
376,627343
377,627343
378,627327
379,627327
380,627229
381,627229
382,627168
383,627143
384,627143
385,627100
386,627100
387,627100
388,627076
389,627072
390,627072
391,627047
392,627047
393,627047
394,627047
395,627047
396,627047
397,627047
398,627047
399,627047
400,627047
401,627047
402,627047
403,627047
404,627047
405,627047
406,627047
407,627047
408,627047
409,627047
410,627047
411,627047
412,627047
413,627047
414,627047
415,627047
416,627047
417,627047
418,627047
419,627047
420,627047
421,627047
422,627047
423,627047
424,627047
425,627047
426,627047
427,627047
428,627047
429,627047
430,627047
431,627047
432,627047
433,627047
434,627047
435,627047
436,626388
437,626282
438,625958
439,625958
440,625958
441,625958
442,625958
443,625958
444,625958
445,625958
446,625958
447,625958
448,625958
449,625958
450,625958
451,625958
452,625958
453,625958
454,625958
455,625958
456,625958
457,625958
458,625958
459,625958
460,625958
461,625958
462,625958
463,625958
464,625958
465,625958
466,625958
467,625958
468,625958
469,625958
470,625958
471,625958
472,625958
473,625958
474,625958
475,625958
476,625958
477,625958
478,625958
479,625958
480,625958
481,625958
482,625958
483,625958
484,625958
485,625958
486,625958
487,625958
488,625958
489,625958
490,625958
491,625958
492,625958
493,625958
494,625958
495,625958
496,625958
497,625958
498,625958
499,625958
500,625958
501,625958
502,625958
503,625958
504,625958
505,625958
506,625958
507,625958
508,625958
509,625958
510,625958
511,625958
512,625958
513,625958
514,625958
515,625958
516,625958
517,625958
518,625958
519,625958
520,625958
521,625958
522,625958
523,625958
524,625958
525,625958
526,625958
527,625958
528,625958
529,625958
530,625958
531,625958
532,625958
533,625958
534,625958
535,625958
536,625958
537,625958
538,625958
539,625958
540,625958
541,625958
542,625958
543,625958
544,625958
545,625958
546,625958
547,625958
548,625958
549,625958
550,625958
551,625958
552,625958
553,625958
554,625958
555,625958
556,625958
557,625958
558,625958
559,625958
560,625958
561,625958
562,625958
563,625958
564,625958
565,625958
566,625958
567,625958
568,625937
569,625937
570,625606
571,625545
572,625545
573,625280
574,625209
575,625209
576,625209
577,625209
578,625209
579,625209
580,625209
581,625209
582,625209
583,625209
584,625209
585,625209
586,625209
587,625209
588,625209
589,625209
590,625209
591,625209
592,625209
593,625209
594,625209
595,625209
596,625209
597,625209
598,625209
599,625209
600,625209
601,625209
602,625209
603,625209
604,625209
605,625209
606,625209
607,625209
608,625209
609,625209
610,625209
611,625209
612,625209
613,625209
614,625209
615,625209
616,625209
617,625209
618,625209
619,625209
620,625209
621,625209
622,625209
623,625209
624,625209
625,625209
626,625209
627,625209
628,625209
629,625209
630,625209
631,625209
632,625209
633,625209
634,625209
635,625209
636,625209
637,625209
638,625209
639,625209
640,625209
641,625209
642,625209
643,625209
644,625209
645,625209
646,625209
647,625209
648,625209
649,625209
650,625209
651,625209
652,625209
653,625209
654,625209
655,625209
656,625209
657,625209
658,625209
659,625209
660,625209
661,625209
662,625209
663,625209
664,625209
665,625209
666,625209
667,625209
668,625209
669,625209
670,625209
671,625209
672,625209
673,625209
674,625209
675,625209
676,625209
677,625209
678,625209
679,625209
680,625209
681,625209
682,625209
683,625209
684,625209
685,625209
686,625209
687,625209
688,625209
689,625209
690,625209
691,625209
692,625209
693,625209
694,625209
695,625209
696,625209
697,625209
698,625209
699,625209
700,625209
701,625209
702,625209
703,625209
704,625209
705,625209
706,625209
707,625209
708,625209
709,625209
710,625209
711,625209
712,625209
713,625209
714,625209
715,625209
716,625209
717,625209
718,625209
719,625209
720,625209
721,625209
722,625209
723,625209
724,625209
725,625209
726,625209
727,625209
728,625209
729,625209
730,625209
731,625209
732,625209
733,625209
734,625209
735,625209
736,625209
737,625209
738,625209
739,625209
740,625209
741,625209
742,625209
743,625209
744,625209
745,625209
746,625209
747,625209
748,625209
749,625209
750,625209
751,625209
752,625209
753,625209
754,625209
755,625209
756,625209
757,625209
758,625209
759,625209
760,625209
761,625209
762,625209
763,625209
764,625209
765,625209
766,625209
767,625209
768,625209
769,625209
770,625209
771,625209
772,625209
773,625209
774,625209
775,625209
776,625209
777,625209
778,625209
779,625209
780,625209
781,625209
782,625209
783,625209
784,625209
785,625209
786,625209
787,625209
788,625209
789,625209
790,625209
791,625209
792,625209
793,625209
794,625209
795,625209
796,625209
797,625209
798,625209
799,625209
800,625209
801,625209
802,625209
803,625209
804,625209
805,625209
806,625209
807,625209
808,625209
809,625209
810,625209
811,625209
812,625209
813,625209
814,625209
815,625209
816,625209
817,624935
818,624935
819,624833
820,624752
821,624752
822,624662
823,624652
824,624652
825,624633
826,624633
827,624580
828,624514
829,624514
830,624514
831,624514
832,624514
833,624514
834,624393
835,624391
836,624391
837,624282
838,624282
839,624281
840,624281
841,624232
842,624232
843,624232
844,624232
845,624232
846,624232
847,624232
848,624232
849,624232
850,624232
851,624232
852,624232
853,624232
854,624232
855,624232
856,624232
857,624232
858,624232
859,624232
860,624232
861,624232
862,624232
863,624232
864,624232
865,624232
866,624232
867,624232
868,624232
869,624232
870,624232
871,624232
872,624232
873,624232
874,624232
875,624232
876,624232
