"times","results"
1,649903
2,644988
3,643159
4,642367
5,642367
6,642367
7,640918
8,640728
9,640728
10,640728
11,640728
12,640728
13,640728
14,640728
15,640728
16,640728
17,640728
18,640728
19,640728
20,640728
21,640728
22,640728
23,640728
24,640728
25,640728
26,640728
27,639817
28,637417
29,637259
30,636195
31,635691
32,635218
33,634641
34,634372
35,634329
36,634098
37,633710
38,633487
39,632806
40,632150
41,632069
42,632069
43,631504
44,631331
45,631295
46,631295
47,631234
48,631124
49,630990
50,630990
51,630966
52,630966
53,630927
54,630927
55,630927
56,630927
57,630927
58,630927
59,630927
60,630927
61,630927
62,630927
63,630927
64,630927
65,630927
66,630927
67,630927
68,630927
69,630840
70,630840
71,630691
72,630688
73,630688
74,630633
75,630633
76,630546
77,630546
78,630486
79,630354
80,630354
81,630268
82,630268
83,630257
84,630257
85,630209
86,630169
87,630169
88,630144
89,630142
90,630142
91,630019
92,630019
93,629976
94,629976
95,629976
96,629976
97,629976
98,629976
99,629976
100,629976
101,629976
102,629976
103,629976
104,629976
105,629976
106,629976
107,629976
108,629976
109,629976
110,629976
111,629976
112,629976
113,629976
114,629976
115,629976
116,629976
117,629976
118,629976
119,629976
120,629976
121,629976
122,629976
123,629976
124,629976
125,629976
126,629976
127,629976
128,629976
129,629976
130,629976
131,629976
132,629976
133,629976
134,629976
135,629976
136,629976
137,629976
138,629976
139,629976
140,629976
141,629976
142,629976
143,629976
144,629976
145,629976
146,629976
147,629976
148,629976
149,629976
150,629976
151,629976
152,629976
153,629976
154,629976
155,629976
156,629976
157,629976
158,629976
159,629976
160,629976
161,629976
162,629976
163,629976
164,629976
165,629976
166,629976
167,629976
168,629976
169,629976
170,629976
171,629976
172,629976
173,629976
174,629976
175,629976
176,629976
177,629976
178,629976
179,629976
180,629976
181,629976
182,629976
183,629976
184,629976
185,629976
186,629976
187,629976
188,629976
189,629976
190,629976
191,629976
192,629976
193,629976
194,629976
195,629976
196,629976
197,629976
198,629976
199,629976
200,629976
201,629976
202,629976
203,629976
204,629976
205,629976
206,629976
207,629976
208,629976
209,629976
210,629976
211,629976
212,629976
213,629976
214,629976
215,629976
216,629976
217,629976
218,629976
219,629976
220,629976
221,629976
222,629976
223,629976
224,629976
225,629976
226,629976
227,629976
228,629976
229,629976
230,629976
231,629976
232,629976
233,629976
234,629976
235,629976
236,629976
237,629976
238,629976
239,629976
240,629976
241,629976
242,629976
243,629976
244,629976
245,629976
246,629976
247,629976
248,629976
249,629976
250,629976
251,629976
252,629976
253,629976
254,629976
255,629976
256,629976
257,629976
258,629976
259,629976
260,629976
261,629976
262,629976
263,629976
264,629976
265,629976
266,629976
267,629976
268,629976
269,629976
270,629976
271,629976
272,629976
273,629976
274,629976
275,629976
276,629976
277,629976
278,629976
279,629976
280,629976
281,629976
282,629976
283,629976
284,629976
285,629976
286,629976
287,629976
288,629976
289,629976
290,629976
291,629976
292,629976
293,629976
294,629976
295,629976
296,629976
297,629976
298,629976
299,629976
300,629976
301,629976
302,629976
303,629976
304,629976
305,629976
306,629976
307,629976
308,629976
309,629976
310,629976
311,629976
312,629976
313,629976
314,629976
315,629976
316,629976
317,629976
318,629976
319,629976
320,629976
321,629976
322,629976
323,629976
324,629976
325,629976
326,629976
327,629976
328,629976
329,629976
330,629976
331,629976
332,629976
333,629976
334,629976
335,629976
336,629976
337,629976
338,629976
339,629976
340,629976
341,629976
342,629976
343,629976
344,629777
345,629777
346,629764
347,629585
348,629406
349,629031
350,629031
351,628963
352,628963
353,628797
354,628797
355,628795
356,628751
357,628751
358,628747
359,628747
360,628747
361,628747
362,628747
363,628747
364,628747
365,628747
366,628747
367,628747
368,628747
369,628747
370,628747
371,628747
372,628747
373,628747
374,628747
375,628747
376,628747
377,628747
378,628747
379,628747
380,628747
381,628747
382,628747
383,628747
384,628747
385,628747
386,628747
387,628747
388,628747
389,628747
390,628747
391,628747
392,628747
393,628747
394,628747
395,628747
396,628747
397,628747
398,628747
399,628747
400,628747
401,628747
402,628747
403,628747
404,628747
405,628747
406,628747
407,628747
408,628747
409,628747
410,628747
411,628747
412,628747
413,628747
414,628747
415,628747
416,628747
417,628747
418,628747
419,628747
420,628747
421,628747
422,628747
423,628747
424,628747
425,628747
426,628747
427,628747
428,628747
429,628747
430,628747
431,628747
432,628747
433,628747
434,628747
435,628747
436,628747
437,628747
438,628747
439,628747
440,628747
441,628747
442,628747
443,628747
444,628747
445,628747
446,628747
447,628747
448,628747
449,628747
450,628747
451,628747
452,628747
453,628747
454,628747
455,628747
456,628747
457,628747
458,628747
459,628747
460,628747
461,628747
462,628747
463,628747
464,628747
465,628747
466,628747
467,628747
468,628747
469,628747
470,628747
471,628747
472,628747
473,628747
474,628747
475,628747
476,628747
477,628747
478,628747
479,628747
480,628747
481,628747
482,628747
483,628747
484,628747
485,628747
486,628747
487,628747
488,628747
489,628747
490,628747
491,628747
492,628747
493,628747
494,628747
495,628747
496,628747
497,628747
498,628747
499,628747
500,628747
501,628747
502,628747
503,628747
504,628747
505,628747
506,628747
507,628747
508,628747
509,628747
510,628747
511,628747
512,628747
513,628747
514,628747
515,628747
516,628747
517,628747
518,628747
519,628747
520,628747
521,628747
522,628747
523,628747
524,628747
525,628747
526,628747
527,628747
528,628747
529,628747
530,628747
531,628747
532,628747
533,628747
534,628747
535,628747
536,628747
537,628747
538,628747
539,628747
540,628747
541,628747
542,628747
543,628747
544,628747
545,628747
546,628747
547,628747
548,628747
549,628747
550,628747
551,628747
552,628747
553,628747
554,628747
555,628747
556,628747
557,628747
558,628747
559,628747
560,628747
561,628747
562,628747
563,628747
564,628747
565,628747
566,628747
567,628747
568,628747
569,628747
570,628747
571,628747
572,628747
573,628747
574,628747
575,628747
576,628747
577,628747
578,628747
579,628747
580,628747
581,628747
582,628747
583,628747
584,628747
585,628747
586,628747
587,628747
588,628747
589,628747
590,628747
591,628747
592,628747
593,628747
594,628747
595,628747
596,628747
597,628747
598,628747
599,628747
600,628747
601,628747
602,628747
603,628747
604,628747
605,628747
606,628747
607,628747
608,628747
609,628747
610,628747
611,628747
612,628747
613,628747
614,628747
615,628747
616,628747
617,628747
618,628747
619,628747
620,628747
621,628747
622,628747
623,628747
624,628747
625,628747
626,628747
627,628747
628,628747
629,628747
630,628747
631,628747
632,628747
633,628747
634,628747
635,628747
636,628747
637,628747
638,628747
639,628747
640,628747
641,628747
642,628747
643,628747
644,628747
645,628747
646,628747
647,628747
648,628747
649,628747
650,628747
651,628747
652,628747
653,628747
654,628747
655,628747
656,628747
657,628747
658,628747
659,628747
660,628747
661,628747
662,628747
663,628747
664,628747
665,628747
666,628747
667,628747
668,628747
669,628747
670,628747
671,628747
672,628747
673,628747
674,628747
675,628747
676,628747
677,628747
678,628747
679,628747
680,628747
681,628747
682,628747
683,628747
684,628747
685,628747
686,628747
687,628747
688,628747
689,628747
690,628747
691,628747
692,628747
693,628747
694,628747
695,628747
696,628747
697,628747
698,628747
699,628747
700,628747
701,628747
702,628747
703,628747
704,628747
705,628747
706,628747
707,628747
708,628747
709,628747
710,628747
711,628747
712,628747
713,628747
714,628747
715,628747
716,628747
717,628747
718,628747
719,628747
720,628747
721,628747
722,628747
723,628747
724,628747
725,628747
726,628747
727,628747
728,628747
729,628747
730,628747
731,628747
732,628747
733,628747
734,628747
735,628747
736,628747
737,628747
738,628747
739,628747
740,628747
741,628747
742,628747
743,628747
744,628747
745,628747
746,628747
747,628747
748,628747
749,628747
750,628747
751,628747
752,628747
753,628747
754,628747
755,628747
756,628747
757,628747
758,628747
759,628747
760,628747
761,628747
762,628747
763,628747
764,628747
765,628747
766,628747
767,628747
768,628747
769,628747
770,628747
771,628747
772,628747
773,628747
774,628747
775,628747
776,628747
777,628747
778,628747
779,628747
780,628747
781,628747
782,628747
783,628747
784,628747
785,628747
786,628747
787,628747
788,628747
789,628747
790,628747
791,628747
792,628747
793,628747
794,628747
795,628747
796,628747
797,628747
798,628747
799,628747
800,628747
801,628747
802,628747
803,628747
804,628747
805,628747
806,628747
807,628747
808,628747
809,628747
810,628747
811,628747
812,628747
813,628747
814,628747
815,628747
816,628747
817,628747
818,628747
819,628747
820,628747
821,628747
822,628747
823,628747
824,628747
825,628747
826,628747
827,628747
828,628747
829,628747
830,628747
831,628747
832,628747
833,628747
834,628747
835,628747
836,628747
837,628747
838,628747
839,628747
840,628747
841,628747
842,628747
843,628747
844,628747
845,628747
846,628747
847,628747
848,628747
849,628747
850,628747
851,628747
852,628747
853,628747
854,628747
855,628747
856,628747
857,628747
858,628747
859,628747
860,628747
861,628747
862,628747
863,628747
864,628747
865,628747
866,628747
867,628747
868,628747
869,628747
870,628747
871,628747
872,628747
873,628747
874,628747
875,628747
876,628747
