"times","results"
1,615427
2,615427
3,615427
4,615427
5,615427
6,615427
7,615427
8,615427
9,615427
10,615427
11,615427
12,615427
13,615427
14,615427
15,615427
16,615427
17,615427
18,615427
19,615427
20,615427
21,615427
22,615427
23,615427
24,615427
25,615427
26,615427
27,615427
28,615427
29,615427
30,615427
31,615427
32,615427
33,615427
34,615427
35,615427
36,615427
37,615427
38,615427
39,615427
40,615427
41,615427
42,615427
43,615427
44,615427
45,615427
46,615427
47,615427
48,615427
49,615427
50,615427
51,615427
52,615427
53,615427
54,615427
55,615427
56,615427
57,615427
58,615427
59,615427
60,615427
61,615427
62,615425
63,615163
64,615163
65,614650
66,614619
67,614619
68,614419
69,614296
70,614296
71,614282
72,614130
73,614130
74,613443
75,612574
76,612574
77,612554
78,612175
79,612175
80,612016
81,611850
82,611758
83,611758
84,611330
85,611301
86,611301
87,611134
88,611132
89,610867
90,610428
91,610373
92,610373
93,610182
94,610029
95,610029
96,610029
97,610029
98,610029
99,609599
100,609063
101,608133
102,608133
103,607287
104,606110
105,606110
106,605902
107,605829
108,605829
109,605368
110,605290
111,605290
112,605192
113,605062
114,605062
115,604740
116,604725
117,604725
118,604046
119,604046
120,604046
121,604046
122,604046
123,604046
124,604046
125,604046
126,604046
127,604046
128,604046
129,604046
130,604046
131,604046
132,604046
133,604046
134,604046
135,604046
136,604046
137,604046
138,604046
139,604046
140,604046
141,604046
142,604046
143,604046
144,604046
145,604046
146,604046
147,604046
148,604046
149,604046
150,604046
151,604046
152,604046
153,604046
154,604046
155,604046
156,604046
157,604046
158,604046
159,604046
160,604046
161,604046
162,604046
163,604046
164,604046
165,604046
166,604046
167,604046
168,604046
169,604046
170,604046
171,604046
172,604046
173,604046
174,604046
175,604046
176,604046
177,604046
178,604046
179,604046
180,604046
181,604046
182,604046
183,604046
184,604046
185,604046
186,604046
187,604046
188,604046
189,604046
190,604046
191,604046
192,604046
193,604046
194,604046
195,604046
196,604046
197,604046
198,604046
199,604046
200,604046
201,604046
202,604046
203,604046
204,604046
205,604046
206,604046
207,604046
208,604046
209,604046
210,604046
211,604046
212,604046
213,604046
214,604046
215,604046
216,604046
217,604046
218,604046
219,604046
220,604046
221,604046
222,604046
223,604046
224,604046
225,604046
226,604046
227,604046
228,604046
229,604046
230,604046
231,604046
232,604046
233,604046
234,603746
235,603746
236,603295
237,603295
238,603295
239,603295
240,603295
241,603295
242,603295
243,603295
244,603295
245,603295
246,603295
247,603295
248,603295
249,603295
250,603295
251,603295
252,603295
253,603295
254,603295
255,603295
256,603295
257,603295
258,603295
259,603295
260,603295
261,603295
262,603295
263,603295
264,603295
265,603295
266,603295
267,603295
268,603295
269,603295
270,603295
271,603295
272,603295
273,603295
274,603295
275,603295
276,603295
277,603295
278,603295
279,603295
280,603295
281,603295
282,603295
283,603295
284,603295
285,603295
286,603295
287,603295
288,603295
289,603295
290,603295
291,603295
292,603295
293,603295
294,603295
295,603295
296,603295
297,603295
298,603295
299,603295
300,603295
301,603295
302,603295
303,603295
304,603295
305,603295
306,603295
307,603295
308,603295
309,603295
310,603295
311,603295
312,603295
313,603295
314,603295
315,603295
316,603295
317,603295
318,603295
319,603295
320,603295
321,603295
322,603295
323,603295
324,603295
325,603295
326,603295
327,603295
328,603295
329,603295
330,603295
331,603295
332,603295
333,603295
334,603295
335,603295
336,603295
337,603295
338,603295
339,603295
340,603295
341,603295
342,603295
343,603244
344,602806
345,602490
346,601450
347,601450
348,601442
349,601380
350,601104
351,601104
352,601082
353,601082
354,601082
355,601082
356,601082
357,601082
358,601082
359,601082
360,601082
361,601082
362,601082
363,601082
364,601082
365,601082
366,601082
367,601082
368,601082
369,601082
370,601082
371,601082
372,601082
373,601082
374,601082
375,601082
376,601082
377,601082
378,601082
379,601082
380,601082
381,601082
382,601082
383,601082
384,601082
385,601082
386,601082
387,601082
388,601082
389,601082
390,601082
391,601082
392,601082
393,601082
394,601082
395,601082
396,601082
397,601082
398,601082
399,601082
400,601082
401,601082
402,601082
403,601082
404,601082
405,601082
406,601082
407,601082
408,601082
409,601082
410,601082
411,601082
412,601082
413,601082
414,601082
415,601082
416,601082
417,601082
418,601082
419,601082
420,601082
421,601082
422,601082
423,601082
424,601082
425,601082
426,601082
427,601082
428,601082
429,601082
430,601082
431,601082
432,601082
433,601082
434,601082
435,601082
436,601082
437,601082
438,601082
439,601082
440,601082
441,601082
442,601082
443,601082
444,601082
445,601082
446,601082
447,601082
448,601082
449,601082
450,601082
451,601082
452,601082
453,601082
454,601082
455,601082
456,601082
457,601082
458,601082
459,601082
460,601082
461,601082
462,601082
463,601082
464,601082
465,601082
466,601082
467,601082
468,601082
469,601082
470,601082
471,601082
472,601082
473,601082
474,601082
475,601082
476,601082
477,601082
478,601082
479,601082
480,601082
481,601082
482,601082
483,601082
484,601082
485,601082
486,601082
487,601082
488,601082
489,601082
490,601082
491,601082
492,601082
493,601082
494,601082
495,601082
496,601082
497,601082
498,601082
499,601082
500,601082
501,601082
502,601082
503,601082
504,601082
505,601082
506,601082
507,601082
508,601082
509,601082
510,601082
511,601082
512,601082
513,601082
514,601082
515,601082
516,601082
517,601082
518,601082
519,601082
520,601082
521,601082
522,601082
523,601082
524,601082
525,601082
526,601082
527,601082
528,601082
529,601082
530,601082
531,601082
532,601082
533,601082
534,601082
535,601082
536,601082
537,601082
538,601082
539,601082
540,601082
541,601082
542,601082
543,601082
544,601082
545,601082
546,601082
547,601082
548,601082
549,601082
550,601082
551,601082
552,601082
553,601082
554,601082
555,601082
556,601082
557,601082
558,601082
559,601082
560,601082
561,601082
562,601082
563,601082
564,601082
565,601082
566,601082
567,601082
568,601082
569,601082
570,601082
571,601082
572,601082
573,601082
574,601082
575,601082
576,601082
577,601082
578,601082
579,601082
580,601082
581,601082
582,601082
583,601082
584,601082
585,601082
586,601082
587,601082
588,601082
589,601082
590,601082
591,601082
592,601082
593,601082
594,601082
595,601082
596,601082
597,601082
598,601082
599,601082
600,601082
601,601082
602,601082
603,601082
604,601082
605,601082
606,601082
607,601082
608,601082
609,601082
610,601082
611,601082
612,601082
613,601082
614,601082
615,601082
616,601082
617,601082
618,601082
619,601082
620,601082
621,601082
622,601082
623,601082
624,601082
625,601082
626,601082
627,601082
628,601082
629,601082
630,601082
631,601082
632,601082
633,601082
634,601082
635,601082
636,601082
637,601082
638,601082
639,601082
640,601082
641,601082
642,601082
643,601082
644,601082
645,601082
646,601082
647,601082
648,601082
649,601082
650,601082
651,601082
652,601082
653,601082
654,601082
655,601082
656,601082
657,601082
658,601082
659,601082
660,601082
661,601082
662,601082
663,601082
664,601082
665,601082
666,601082
667,601082
668,601082
669,601082
670,601082
671,601082
672,601082
673,601082
674,601082
675,601082
676,601082
677,601082
678,601082
679,601082
680,601082
681,601082
682,601082
683,601082
