time,solution
0.645212,616002
0.723766,615427
1.053798,615158
1.558242,614766
1.996621,613648
2.8040760000000002,613349
3.903417,612747
4.565945999999999,612317
5.752136999999999,611943
7.001071,611941
8.356176,611738
9.654171999999999,611452
11.061933999999999,608689
12.068885,608090
13.735284,608074
15.407089,608052
17.145412,607489
19.018332,607433
20.854072000000002,607386
202.128453,606762
203.21817000000001,606615
204.34214400000002,606363
205.80669500000002,606209
226.939037,606149
228.274968,605851
229.646825,605769
230.94889,605561
232.78223,605542
234.675905,605415
236.368409,605384
237.75933700000002,605284
238.74286700000002,604971
240.39912900000002,604868
