time,solution
0.676463,616002
0.762927,615427
1.14069,615158
1.729754,614766
2.241336,613648
3.169107,613349
4.419161999999999,612747
5.153498,612317
12.227727,612281
14.022291,612225
15.738712999999999,611968
17.261157,611766
18.29215,611510
19.548547,611193
20.575553,611172
21.888556,610972
22.885994,610917
24.571675,610878
26.224650999999998,610867
27.918308,610819
29.625031,610805
30.938742,610722
32.603596,610661
34.25524,610650
36.001414000000004,610315
37.781836000000006,610232
55.440392,610106
67.277778,609849
68.429472,609795
69.24347,609773
70.308473,609630
71.346864,609557
72.135761,609439
72.82478900000001,609392
73.632248,608671
90.754205,608566
90.82047200000001,608048
92.005195,607803
93.30173500000001,605698
94.410582,605567
95.77384500000001,605524
97.103842,605503
98.450449,605455
99.82186200000001,605361
101.08900700000001,605356
102.666632,605258
104.199663,604854
105.868112,604779
107.596008,604452
241.691442,604443
242.741141,603753
243.924395,603585
245.063302,603200
253.137892,603012
254.300507,602997
255.41979700000002,602884
256.704755,601843
258.183746,601828
259.463305,601677
260.95194299999997,601648
262.523059,601496
263.8853,601408
265.38363499999997,601376
266.81888899999996,601174
268.33102799999995,601167
269.90709499999997,601125
271.504874,601101
273.040573,601020
274.630496,600935
276.30130499999996,600841
278.05331099999995,600656
279.87370999999996,600610
281.396509,600553
282.887498,600468
284.49728999999996,600430
286.02815999999996,600229
287.55470099999997,600199
289.185814,600043
290.89247,600033
292.630409,599778
294.403615,599730
296.314332,599657
298.108636,599633
300.14021599999995,599632
302.12837399999995,599617
