time,solution
0.727619,650495
0.938664,649903
1.237849,649522
1.450491,648695
1.667627,647104
1.8778730000000001,645286
1.8852250000000002,644988
2.392373,644359
2.525319,644139
2.8637740000000003,643159
3.164564,643018
3.434232,642607
3.4418610000000003,642367
6.948091,640918
7.717448,640728
26.425516000000002,639817
27.403358,639414
27.446244,639399
27.574091,637417
28.486571,637259
29.519229,636195
30.556587,635691
31.148374,635218
32.223018999999994,634641
33.24505,634372
34.193211999999995,634329
35.213192,634098
36.216238,633710
37.314375,633487
38.432243,632806
39.618672999999994,632150
40.905795999999995,632069
42.091863,631504
43.423489,631331
44.879070999999996,631295
46.234224,631234
47.515052999999995,631124
48.93091999999999,630990
50.273680999999996,630966
52.033339,630927
68.288952,630840
70.122905,630691
71.97210799999999,630688
73.795886,630633
75.56978,630546
77.488152,630486
78.875695,630354
80.765044,630268
82.67539099999999,630257
84.166316,630209
85.655119,630169
87.221497,630144
88.83530999999999,630142
90.579694,630019
92.16282799999999,629976
343.488278,629777
345.16619399999996,629764
346.194681,629585
347.49546999999995,629406
348.74123099999997,629031
350.443846,628963
352.156476,628797
354.01791299999996,628795
355.921286,628751
357.80593999999996,628747
