time,solution
18.566701,607386
53.685304,607385
60.21069,606730
70.819647,606385
125.87443999999999,603634
160.091406,603166
172.876788,603152
180.551623,603065
214.391598,602810
222.311311,602691
230.474264,602238
237.783581,599909
776.03425,598425
813.069291,598227
837.217405,597969
1021.454753,597687
