time,solution
0.721473,650495
0.930355,649903
1.228976,649522
1.440646,648695
1.659504,647104
1.8668850000000001,645286
4.002847,643662
4.734584,643613
5.441482,643287
6.259682,639806
6.588533,638659
7.4923,638143
8.478338,637008
9.657645,636142
10.665281,636098
11.511205,635431
12.53748,634905
13.755757000000001,634302
14.42538,632799
15.585373,632367
17.067058,632323
18.290211,632295
33.419936,632037
34.842662,631930
36.20898,631791
48.596936,631455
50.140209999999996,631380
51.598276,631262
53.031001999999994,631189
54.492512999999995,630930
55.90356499999999,630926
57.242039999999996,630924
58.739833,630617
60.401061,630369
62.22662,630342
63.794692999999995,630336
65.36540699999999,630329
67.070297,630202
68.860768,630185
70.401488,630168
71.996083,630010
167.73178900000002,629789
169.51091100000002,629640
171.155142,629593
172.35224000000002,629564
173.959336,629469
175.453304,629434
176.98096700000002,629389
178.592025,629336
179.871275,629306
181.621191,629235
183.43134400000002,629144
185.39621200000002,628930
186.42638300000002,628859
187.83540100000002,628787
189.775755,628776
191.434685,628762
193.201511,628659
195.06256900000002,628608
196.81700500000002,628598
198.76978100000002,628564
200.66656500000002,628538
202.55397100000002,628450
