time,solution
0.6463810000000001,616002
0.725293,615427
61.415678,615425
62.755787,615163
64.24649600000001,614650
65.776505,614619
67.386998,614419
68.89857500000001,614296
70.448909,614282
71.81366100000001,614130
73.17331,613443
74.71492900000001,612574
76.201966,612554
77.643428,612175
79.217481,612016
80.650647,611850
81.976152,611758
83.334266,611330
84.685629,611301
86.05969900000001,611134
87.277828,611132
88.463487,610867
89.55189700000001,610428
90.87373000000001,610373
92.21410200000001,610182
93.34357800000001,610029
98.127622,609923
98.831142,609599
99.13446400000001,609206
99.95590700000001,609063
100.263051,608353
100.52251700000001,608133
102.017869,607516
102.89557400000001,607287
103.71624700000001,606110
105.216879,605902
106.74703600000001,605829
108.145196,605368
109.58678900000001,605290
111.078569,605192
112.552672,605062
114.16123300000001,604740
115.91499200000001,604725
117.616433,604643
117.68855,604046
233.43844,603746
235.079535,603295
342.824216,603244
343.762184,602806
344.660077,602490
345.701101,601450
347.05902000000003,601442
348.328218,601380
349.837369,601104
351.579699,601082
