time,solution
0.679457,616002
0.766199,615427
16.489659999999997,615006
17.140313,614699
17.722565,614436
23.109845,613420
24.093180999999998,613343
24.615893999999997,613311
24.881124999999997,613268
26.048626,612946
27.261416999999998,612763
28.391585,611255
28.866557999999998,611174
29.295716,610423
29.768794999999997,610139
30.41371,608317
31.343484999999998,607957
32.617534,607774
33.641431000000004,607658
33.988583000000006,607543
35.274441,607453
36.189693000000005,607443
54.728254,607216
56.11961,607173
73.25112299999999,606494
74.276732,605861
75.45174,605747
82.65909599999999,605745
84.131625,605653
85.620807,605606
87.17927399999999,605605
88.68576399999999,605530
90.00853699999999,605493
91.77989199999999,605147
93.74145999999999,605136
95.24342899999999,605007
97.17747399999999,604930
98.677088,604922
100.241748,604781
101.7113,604770
103.71989699999999,604696
105.761962,604683
258.46572399999997,604514
259.605187,604511
261.064304,604405
262.079956,604233
263.580898,604139
277.320042,604061
278.87667,603967
902.267811,603960
903.3294870000001,603558
904.450235,603345
905.612074,603169
906.828218,603078
908.4106360000001,602887
910.0734630000001,602841
911.884009,602772
913.747705,602715
